           Unix Timestamp,               UTC_Date_&_Time,         Pacific Standard Time,       Battery,   Temperature,  Dissolved.Oxygen,  Dissolved Oxygen Saturation,             Q
                1660502460,           2022-08-14 18:41:00,           2022-08-14 11:41:00,      3.170000,     17.507000,          7.715000,                    80.671792,      0.891000
                1660502760,           2022-08-14 18:46:00,           2022-08-14 11:46:00,      3.170000,     17.701000,          7.716000,                    81.006258,      0.891000
                1660503060,           2022-08-14 18:51:00,           2022-08-14 11:51:00,      3.170000,     17.929000,          7.697000,                    81.186971,      0.891000
                1660503360,           2022-08-14 18:56:00,           2022-08-14 11:56:00,      3.180000,     18.140000,          7.693000,                    81.496747,      0.891000
                1660503660,           2022-08-14 19:01:00,           2022-08-14 12:01:00,      3.180000,     18.385000,          7.675000,                    81.714163,      0.891000
                1660503960,           2022-08-14 19:06:00,           2022-08-14 12:06:00,      3.170000,     18.587000,          7.659000,                    81.879891,      0.891000
                1660504260,           2022-08-14 19:11:00,           2022-08-14 12:11:00,      3.170000,     18.780000,          7.656000,                    82.169049,      0.892000
                1660504560,           2022-08-14 19:16:00,           2022-08-14 12:16:00,      3.170000,     18.965000,          7.625000,                    82.143238,      0.891000
                1660504860,           2022-08-14 19:21:00,           2022-08-14 12:21:00,      3.180000,     19.175000,          7.616000,                    82.394518,      0.891000
                1660505160,           2022-08-14 19:26:00,           2022-08-14 12:26:00,      3.170000,     19.352000,          7.616000,                    82.688256,      0.891000
                1660505460,           2022-08-14 19:31:00,           2022-08-14 12:31:00,      3.170000,     19.528000,          7.599000,                    82.795315,      0.892000
                1660505760,           2022-08-14 19:36:00,           2022-08-14 12:36:00,      3.170000,     19.746000,          7.576000,                    82.905129,      0.891000
                1660506060,           2022-08-14 19:41:00,           2022-08-14 12:41:00,      3.170000,     19.930000,          7.553000,                    82.956956,      0.891000
                1660506360,           2022-08-14 19:46:00,           2022-08-14 12:46:00,      3.170000,     20.098000,          7.532000,                    83.002853,      0.891000
                1660506660,           2022-08-14 19:51:00,           2022-08-14 12:51:00,      3.170000,     20.241000,          7.517000,                    83.072621,      0.891000
                1660506960,           2022-08-14 19:56:00,           2022-08-14 12:56:00,      3.170000,     20.400000,          7.493000,                    83.068081,      0.891000
                1660507260,           2022-08-14 20:01:00,           2022-08-14 13:01:00,      3.170000,     20.500000,          7.458000,                    82.843341,      0.890000
                1660507560,           2022-08-14 20:06:00,           2022-08-14 13:06:00,      3.170000,     20.601000,          7.449000,                    82.908142,      0.891000
                1660507860,           2022-08-14 20:11:00,           2022-08-14 13:11:00,      3.170000,     20.685000,          7.431000,                    82.844557,      0.891000
                1660508160,           2022-08-14 20:16:00,           2022-08-14 13:16:00,      3.170000,     20.785000,          7.416000,                    82.839866,      0.891000
                1660508460,           2022-08-14 20:21:00,           2022-08-14 13:21:00,      3.170000,     20.885000,          7.395000,                    82.767426,      0.891000
                1660508760,           2022-08-14 20:26:00,           2022-08-14 13:26:00,      3.170000,     20.994000,          7.368000,                    82.641392,      0.890000
                1660509060,           2022-08-14 20:31:00,           2022-08-14 13:31:00,      3.170000,     21.112000,          7.362000,                    82.764729,      0.891000
                1660509360,           2022-08-14 20:36:00,           2022-08-14 13:36:00,      3.170000,     21.195000,          7.333000,                    82.572321,      0.891000
                1660509660,           2022-08-14 20:41:00,           2022-08-14 13:41:00,      3.170000,     21.245000,          7.316000,                    82.461220,      0.891000
                1660509960,           2022-08-14 20:46:00,           2022-08-14 13:46:00,      3.170000,     21.321000,          7.281000,                    82.188263,      0.890000
                1660510260,           2022-08-14 20:51:00,           2022-08-14 13:51:00,      3.170000,     21.413000,          7.272000,                    82.233666,      0.891000
                1660510560,           2022-08-14 20:56:00,           2022-08-14 13:56:00,      3.170000,     21.463000,          7.266000,                    82.245661,      0.891000
                1660510860,           2022-08-14 21:01:00,           2022-08-14 14:01:00,      3.170000,     21.555000,          7.241000,                    82.109129,      0.891000
                1660511160,           2022-08-14 21:06:00,           2022-08-14 14:06:00,      3.170000,     21.597000,          7.213000,                    81.858241,      0.891000
                1660511460,           2022-08-14 21:11:00,           2022-08-14 14:11:00,      3.170000,     21.664000,          7.208000,                    81.907716,      0.891000
                1660511760,           2022-08-14 21:16:00,           2022-08-14 14:16:00,      3.170000,     21.756000,          7.180000,                    81.734870,      0.891000
